user_id,timestamp,amount,ip,country,device_id,status,is_fraud
user_41,2023-01-02 01:01:00,146.68,192.168.169.223,US,device_58,success,0
user_77,2023-01-03 08:01:00,46.88,192.168.199.21,DE,device_273,success,0
user_21,2023-01-02 08:33:00,30.79,192.168.129.125,UK,device_270,decline,0
user_1,2023-01-01 08:18:00,13.82,192.168.137.238,DE,device_241,success,0
user_19,2023-01-01 04:20:00,19.15,192.168.123.36,UK,device_33,success,0
user_6,2023-01-02 15:43:00,53.71,192.168.96.58,UK,device_26,success,0
user_73,2023-01-02 14:54:00,13.11,192.168.210.249,RU,device_40,success,0
user_47,2023-01-01 08:37:00,91.51,192.168.144.15,US,device_18,success,0
user_40,2023-01-01 07:34:00,42.58,192.168.144.153,FR,device_99,success,0
user_57,2023-01-02 19:13:00,21.38,192.168.174.81,DE,device_192,success,0
user_57,2023-01-01 12:37:00,21.76,192.168.107.241,RU,device_201,success,0
user_60,2023-01-02 02:15:00,37.98,192.168.225.199,FR,device_252,success,0
user_26,2023-01-02 06:31:00,18.56,192.168.96.51,RU,device_270,success,0
user_83,2023-01-02 17:03:00,20.79,192.168.199.58,DE,device_159,success,0
user_6,2023-01-01 03:12:00,108.8,192.168.48.51,DE,device_107,success,0
user_52,2023-01-03 14:43:00,35.33,192.168.195.231,FR,device_46,success,0
user_99,2023-01-03 20:02:00,116.65,192.168.98.133,RU,device_168,success,0
user_63,2023-01-02 21:45:00,19.35,192.168.0.101,US,device_250,success,0
user_64,2023-01-02 16:07:00,132.55,192.168.188.74,RU,device_71,success,0
user_46,2023-01-01 19:43:00,72.59,192.168.196.89,RU,device_287,success,0
user_59,2023-01-02 03:27:00,20.81,192.168.167.210,DE,device_49,success,0
user_3,2023-01-01 23:57:00,113.12,192.168.193.173,RU,device_176,success,0
user_51,2023-01-01 02:04:00,103.62,192.168.223.233,UK,device_6,success,0
user_8,2023-01-01 14:06:00,30.26,192.168.14.234,UK,device_92,success,0
user_27,2023-01-02 20:00:00,63.03,192.168.160.102,DE,device_84,success,0
user_52,2023-01-01 23:58:00,22.14,192.168.46.76,DE,device_203,success,0
user_59,2023-01-03 04:02:00,3.043544032898656,10.0.0.1,RU,bot_device,decline,1
user_65,2023-01-01 05:58:00,62.69,192.168.67.185,RU,device_279,decline,0
user_37,2023-01-02 15:28:00,25.04,192.168.92.19,US,device_274,success,0
user_78,2023-01-02 11:18:00,45.22,192.168.200.188,DE,device_210,success,0
user_67,2023-01-01 16:00:30,1.188966368290611,10.0.0.1,RU,bot_device,decline,1
user_83,2023-01-01 12:47:00,10.82,192.168.6.154,US,device_158,success,0
user_39,2023-01-02 16:08:00,5.64,192.168.219.193,US,device_289,decline,0
user_77,2023-01-01 17:27:00,8.97,192.168.229.249,FR,device_170,success,0
user_96,2023-01-02 02:17:00,34.44,192.168.5.166,RU,device_21,success,0
user_21,2023-01-03 02:33:00,2.41,192.168.6.199,US,device_110,success,0
user_71,2023-01-03 17:40:00,45.69,192.168.160.244,DE,device_76,success,0
user_45,2023-01-02 08:08:00,134.67,192.168.181.124,RU,device_84,success,0
user_19,2023-01-02 13:03:00,1.77,192.168.210.190,DE,device_249,success,0
user_11,2023-01-01 01:31:00,6.01,192.168.108.60,DE,device_243,success,0
user_40,2023-01-02 14:13:00,3.9,192.168.98.32,US,device_40,success,0
user_37,2023-01-03 09:17:00,60.07,192.168.141.144,DE,device_71,success,0
user_7,2023-01-02 00:25:00,42.12,192.168.65.9,FR,device_173,success,0
user_91,2023-01-02 15:27:00,41.87,192.168.51.88,RU,device_291,success,0
user_95,2023-01-03 04:20:00,17.07,192.168.0.166,DE,device_189,success,0
user_65,2023-01-03 00:41:00,163.04,192.168.113.20,US,device_245,success,0
user_38,2023-01-02 06:05:00,86.72,192.168.156.208,RU,device_279,success,0
user_11,2023-01-03 22:43:00,10.32,192.168.232.77,FR,device_284,success,0
user_23,2023-01-01 09:05:00,2.89,192.168.135.17,RU,device_43,decline,0
user_38,2023-01-02 09:13:00,67.01,192.168.9.93,FR,device_177,success,0
user_73,2023-01-02 14:05:00,17.05,192.168.238.90,DE,device_138,success,0
user_45,2023-01-03 13:24:00,31.67,192.168.74.37,DE,device_14,success,0
user_77,2023-01-01 20:32:00,118.22,192.168.136.57,DE,device_15,success,0
user_80,2023-01-03 19:01:00,86.79,192.168.61.83,RU,device_91,success,0
user_7,2023-01-02 00:33:00,39.26,192.168.44.215,DE,device_114,success,0
user_95,2023-01-03 10:10:00,0.57,192.168.57.32,US,device_258,decline,0
user_79,2023-01-03 20:36:00,120.13,192.168.100.186,DE,device_250,decline,0
user_6,2023-01-01 20:18:00,155.78,192.168.75.169,DE,device_278,success,0
user_95,2023-01-02 18:08:00,16.01,192.168.200.140,FR,device_209,success,0
user_44,2023-01-01 03:58:00,30.78,192.168.81.106,US,device_136,decline,0
user_69,2023-01-03 18:48:00,225.62,192.168.254.182,FR,device_263,success,0
user_81,2023-01-01 18:01:00,6.95,192.168.24.72,UK,device_217,success,0
user_71,2023-01-01 02:02:00,58.7,192.168.92.2,FR,device_196,success,0
user_68,2023-01-02 07:47:00,39.29,192.168.0.33,FR,device_107,success,0
user_59,2023-01-03 04:02:40,4.962895642215111,10.0.0.1,RU,bot_device,decline,1
user_50,2023-01-01 23:08:00,19.35,192.168.14.112,FR,device_2,success,0
user_67,2023-01-02 21:55:00,154.67,192.168.172.73,US,device_3,success,0
user_16,2023-01-01 19:20:00,83.07,192.168.79.94,RU,device_190,success,0
user_22,2023-01-02 21:58:00,31.11,192.168.163.23,FR,device_268,decline,0
user_85,2023-01-02 22:28:00,57.16,192.168.171.233,UK,device_231,success,0
user_79,2023-01-03 20:20:00,34.37,192.168.116.145,DE,device_79,success,0
user_22,2023-01-03 10:30:00,71.69,192.168.122.144,DE,device_36,success,0
user_67,2023-01-01 05:22:00,171.79,192.168.5.207,DE,device_187,decline,0
user_22,2023-01-03 10:39:00,63.0,192.168.72.183,US,device_29,success,0
user_77,2023-01-03 00:42:00,91.16,192.168.131.40,FR,device_289,success,0
user_7,2023-01-02 20:29:00,21.55,192.168.71.124,UK,device_16,success,0
user_92,2023-01-02 03:14:00,218.93,192.168.252.184,US,device_212,success,0
user_71,2023-01-03 03:12:00,71.73,192.168.124.59,RU,device_221,decline,0
user_60,2023-01-01 12:55:00,52.73,192.168.17.2,UK,device_86,success,0
user_1,2023-01-02 22:05:00,58.62,192.168.180.181,FR,device_34,success,0
user_73,2023-01-01 12:52:00,25.26,192.168.84.195,US,device_162,success,0
user_70,2023-01-02 15:58:00,217.46,192.168.249.83,RU,device_189,success,0
user_44,2023-01-02 11:42:00,32.41,192.168.122.253,DE,device_124,success,0
user_99,2023-01-03 01:05:00,146.69,192.168.53.87,US,device_0,success,0
user_70,2023-01-01 10:21:00,38.28,192.168.227.52,RU,device_35,success,0
user_98,2023-01-02 01:21:00,3.4,192.168.159.50,US,device_113,success,0
user_84,2023-01-02 18:09:00,136.97,192.168.76.102,US,device_28,decline,0
user_68,2023-01-03 12:53:00,20.82,192.168.240.248,UK,device_210,success,0
user_78,2023-01-03 08:30:00,32.97,192.168.226.47,RU,device_194,decline,0
user_13,2023-01-02 03:36:00,43.61,192.168.199.213,RU,device_161,success,0
user_67,2023-01-01 16:01:00,4.203055146286233,10.0.0.1,RU,bot_device,decline,1
user_96,2023-01-01 05:35:00,97.94,192.168.185.173,RU,device_204,success,0
user_54,2023-01-03 08:33:00,46.59,192.168.238.9,FR,device_23,success,0
user_14,2023-01-02 04:27:00,8.82,192.168.7.182,UK,device_172,success,0
user_64,2023-01-03 20:16:00,24.7,192.168.18.75,FR,device_255,success,0
user_56,2023-01-01 06:26:00,38.17,192.168.39.1,DE,device_228,success,0
user_28,2023-01-01 06:39:00,3.22,192.168.3.3,FR,device_291,decline,0
user_34,2023-01-02 10:28:00,85.93,192.168.188.75,UK,device_171,success,0
user_99,2023-01-02 00:24:00,35.4,192.168.116.194,UK,device_267,success,0
user_59,2023-01-01 20:30:00,12.73,192.168.47.136,UK,device_201,success,0
user_32,2023-01-02 19:16:00,11.12,192.168.216.90,FR,device_75,success,0
user_46,2023-01-03 01:54:00,107.28,192.168.122.247,US,device_145,success,0
user_43,2023-01-02 11:03:00,11.22,192.168.247.231,FR,device_215,success,0
user_43,2023-01-02 15:04:00,30.0,172.16.0.1,RU,same_device,success,1
user_72,2023-01-02 18:49:00,67.27,192.168.130.82,DE,device_196,success,0
user_49,2023-01-02 02:03:00,94.24,192.168.174.48,DE,device_144,success,0
user_8,2023-01-02 10:02:00,4.64,192.168.118.161,FR,device_67,success,0
user_84,2023-01-02 19:20:00,4.83,192.168.107.146,US,device_21,success,0
user_88,2023-01-03 06:04:00,46.22,192.168.225.45,FR,device_4,decline,0
user_6,2023-01-01 07:15:00,33.12,192.168.161.114,DE,device_138,success,0
user_41,2023-01-03 21:47:00,4.9,192.168.36.252,UK,device_219,success,0
user_80,2023-01-02 16:30:00,12.74,192.168.77.100,RU,device_251,success,0
user_90,2023-01-03 21:04:00,30.0,172.16.0.1,RU,same_device,success,1
user_68,2023-01-03 06:08:00,7.15,192.168.100.245,RU,device_119,success,0
user_62,2023-01-01 11:32:00,10.86,192.168.252.0,UK,device_286,success,0
user_27,2023-01-01 22:33:00,65.81,192.168.170.126,DE,device_209,success,0
user_54,2023-01-02 00:18:00,7.91,192.168.70.164,UK,device_210,success,0
user_30,2023-01-01 20:50:00,1.77,192.168.182.99,US,device_233,success,0
user_43,2023-01-01 00:28:00,13.66,192.168.245.142,US,device_60,success,0
user_97,2023-01-01 00:55:00,98.96,192.168.145.188,US,device_218,success,0
user_65,2023-01-02 17:28:00,2.71,192.168.207.152,RU,device_214,success,0
user_59,2023-01-01 18:54:00,54.57,192.168.139.176,FR,device_65,success,0
user_77,2023-01-02 13:59:00,76.82,192.168.248.163,US,device_185,success,0
user_56,2023-01-02 11:38:00,90.45,192.168.131.95,RU,device_235,success,0
user_29,2023-01-03 01:06:00,70.11,192.168.200.27,UK,device_34,success,0
user_65,2023-01-03 17:01:00,135.93,192.168.227.190,RU,device_249,success,0
user_79,2023-01-03 16:41:00,10.44,192.168.207.1,US,device_46,decline,0
user_10,2023-01-02 20:32:00,62.63,192.168.117.35,UK,device_190,success,0
user_97,2023-01-02 18:01:00,59.04,192.168.232.36,DE,device_134,success,0
user_65,2023-01-03 06:43:00,22.08,192.168.26.216,UK,device_17,success,0
user_93,2023-01-03 11:03:00,39.61,192.168.57.157,RU,device_205,success,0
user_34,2023-01-01 18:16:00,0.44,192.168.20.201,FR,device_119,success,0
user_92,2023-01-02 08:20:00,10.61,192.168.154.2,US,device_229,decline,0
user_69,2023-01-01 13:09:00,111.03,192.168.146.88,US,device_205,decline,0
user_34,2023-01-01 06:40:00,32.17,192.168.234.208,US,device_77,success,0
user_79,2023-01-02 01:05:00,120.08,192.168.124.128,FR,device_139,success,0
user_81,2023-01-02 10:40:00,8.08,192.168.11.117,DE,device_292,success,0
user_45,2023-01-01 01:06:00,2.52,192.168.109.8,US,device_122,success,0
user_81,2023-01-01 08:26:00,113.07,192.168.68.29,US,device_248,success,0
user_99,2023-01-01 19:46:00,11.94,192.168.180.43,US,device_248,success,0
user_83,2023-01-02 08:08:00,3.77,192.168.106.172,UK,device_252,success,0
user_61,2023-01-01 03:05:00,4.56,192.168.189.128,DE,device_289,success,0
user_74,2023-01-03 14:36:00,14.73,192.168.83.172,US,device_219,success,0
user_48,2023-01-01 03:39:00,34.91,192.168.114.145,FR,device_245,success,0
user_82,2023-01-02 10:16:00,3.13,192.168.185.78,US,device_24,success,0
user_32,2023-01-02 21:42:00,46.33,192.168.181.60,DE,device_255,success,0
user_87,2023-01-03 11:29:00,51.8,192.168.141.147,RU,device_154,success,0
user_75,2023-01-01 17:19:00,54.87,192.168.37.241,DE,device_222,success,0
user_96,2023-01-03 03:15:00,73.08,192.168.5.31,UK,device_285,success,0
user_83,2023-01-03 14:00:00,20.99,192.168.16.116,UK,device_92,success,0
user_88,2023-01-01 15:13:00,4.23,192.168.59.175,RU,device_70,success,0
user_68,2023-01-02 09:46:00,4.88,192.168.245.246,RU,device_75,success,0
user_6,2023-01-01 13:40:00,153.18,192.168.22.76,FR,device_145,success,0
user_55,2023-01-02 10:59:00,9.36,192.168.5.201,DE,device_57,success,0
user_44,2023-01-02 05:09:00,72.48,192.168.195.145,UK,device_75,success,0
user_5,2023-01-01 18:16:00,38.36,192.168.64.92,RU,device_14,success,0
user_44,2023-01-03 15:18:00,6.39,192.168.48.200,US,device_23,success,0
user_40,2023-01-03 14:09:00,65.69,192.168.51.142,UK,device_118,success,0
user_43,2023-01-03 16:30:00,55.87,192.168.138.92,DE,device_292,success,0
user_67,2023-01-02 02:33:00,22.87,192.168.109.41,RU,device_257,success,0
user_70,2023-01-03 20:23:00,65.7,192.168.166.32,DE,device_204,success,0
user_34,2023-01-02 12:49:00,4.26,192.168.60.84,DE,device_125,success,0
user_93,2023-01-01 16:21:00,29.41,192.168.50.231,RU,device_202,success,0
user_19,2023-01-03 04:27:00,41.74,192.168.178.228,FR,device_245,success,0
user_68,2023-01-01 10:10:00,12.04,192.168.5.14,FR,device_143,success,0
user_99,2023-01-03 23:17:00,41.02,192.168.181.20,FR,device_110,decline,0
user_57,2023-01-02 13:38:00,24.16,192.168.249.230,US,device_270,success,0
user_96,2023-01-03 07:29:00,83.15,192.168.36.172,DE,device_223,success,0
user_84,2023-01-01 00:43:00,22.19,192.168.146.215,DE,device_127,success,0
user_44,2023-01-01 08:45:00,72.42,192.168.151.12,DE,device_16,success,0
user_61,2023-01-01 00:32:00,102.31,192.168.119.1,FR,device_61,success,0
user_56,2023-01-03 07:13:00,58.57,192.168.113.4,RU,device_51,success,0
user_98,2023-01-01 12:49:00,46.05,192.168.180.159,US,device_68,success,0
user_87,2023-01-01 20:31:00,109.73,192.168.247.135,FR,device_119,success,0
user_74,2023-01-01 09:18:00,67.71,192.168.175.157,DE,device_210,success,0
user_36,2023-01-03 12:29:00,7.23,192.168.43.144,US,device_108,success,0
user_85,2023-01-02 18:14:00,26.85,192.168.113.124,DE,device_25,success,0
user_50,2023-01-01 04:14:00,23.06,192.168.149.101,FR,device_155,success,0
user_99,2023-01-02 01:25:00,25.17,192.168.233.12,DE,device_81,success,0
user_40,2023-01-02 15:39:00,167.82,192.168.50.160,DE,device_126,success,0
user_61,2023-01-01 20:38:00,17.8,192.168.216.139,RU,device_223,success,0
user_19,2023-01-03 08:54:00,47.03,192.168.29.189,DE,device_38,success,0
user_52,2023-01-03 19:47:00,47.19,192.168.46.201,FR,device_115,success,0
user_83,2023-01-01 05:27:00,95.7,192.168.45.152,US,device_78,success,0
user_49,2023-01-01 18:46:00,9.4,192.168.62.37,UK,device_238,success,0
user_47,2023-01-01 20:30:00,93.99,192.168.221.109,DE,device_262,success,0
user_85,2023-01-01 03:44:00,19.1,192.168.37.205,RU,device_197,success,0
user_35,2023-01-03 13:36:00,44.07,192.168.117.236,RU,device_178,success,0
user_79,2023-01-02 15:37:00,26.95,192.168.31.44,US,device_55,success,0
user_81,2023-01-01 16:55:00,23.62,192.168.64.145,US,device_162,decline,0
user_32,2023-01-02 04:19:00,11.19,192.168.232.160,RU,device_230,success,0
user_98,2023-01-01 23:17:00,12.34,192.168.164.245,DE,device_219,success,0
user_72,2023-01-02 21:08:00,133.8,192.168.181.152,UK,device_251,success,0
user_0,2023-01-01 22:24:00,3.0,192.168.62.223,FR,device_129,success,0
user_25,2023-01-02 20:16:00,45.69,192.168.99.226,FR,device_126,success,0
user_33,2023-01-02 16:59:00,40.17,192.168.153.182,DE,device_280,success,0
user_90,2023-01-01 03:24:00,23.71,192.168.82.49,RU,device_145,success,0
user_25,2023-01-01 08:16:00,55.81,192.168.49.59,RU,device_210,success,0
user_71,2023-01-03 09:15:00,45.79,192.168.246.125,RU,device_174,success,0
user_71,2023-01-03 10:59:00,19.5,192.168.155.203,DE,device_291,success,0
user_61,2023-01-01 23:59:00,66.72,192.168.100.15,RU,device_162,success,0
user_50,2023-01-01 18:37:00,11.52,192.168.202.84,DE,device_123,success,0
user_77,2023-01-01 20:05:00,61.35,192.168.37.175,US,device_167,success,0
user_42,2023-01-02 23:00:00,61.67,192.168.95.35,FR,device_5,success,0
user_69,2023-01-02 00:54:00,45.41,192.168.119.78,US,device_201,success,0
user_76,2023-01-02 05:49:00,91.12,192.168.174.37,US,device_206,success,0
user_6,2023-01-01 14:04:00,10.41,192.168.201.166,DE,device_23,success,0
user_49,2023-01-01 12:53:00,35.23,192.168.212.96,US,device_186,success,0
user_77,2023-01-01 14:37:00,10.58,192.168.70.203,RU,device_255,success,0
user_69,2023-01-02 17:12:00,20.58,192.168.179.25,DE,device_110,success,0
user_30,2023-01-03 00:29:00,261.57,192.168.121.243,DE,device_188,success,0
user_22,2023-01-02 01:50:00,2.53,192.168.0.48,RU,device_146,success,0
user_66,2023-01-03 10:36:00,63.01,192.168.53.15,US,device_186,success,0
user_25,2023-01-03 14:17:00,105.89,192.168.82.184,FR,device_127,success,0
user_58,2023-01-01 13:56:00,0.2,192.168.232.103,FR,device_176,success,0
user_10,2023-01-03 13:03:00,40.17,192.168.59.32,UK,device_220,success,0
user_65,2023-01-03 19:19:00,6.71,192.168.41.89,US,device_276,success,0
user_19,2023-01-03 08:28:00,20.56,192.168.127.87,DE,device_18,success,0
user_64,2023-01-02 18:59:00,87.87,192.168.165.71,DE,device_63,success,0
user_3,2023-01-01 19:41:00,28.23,192.168.215.62,DE,device_191,success,0
user_77,2023-01-02 09:44:00,4.73,192.168.184.118,UK,device_2,success,0
user_5,2023-01-02 11:56:00,26.59,192.168.20.89,US,device_273,success,0
user_70,2023-01-01 23:43:00,22.5,192.168.3.119,DE,device_278,success,0
user_36,2023-01-03 09:52:00,33.88,192.168.251.83,FR,device_148,success,0
user_38,2023-01-01 18:53:00,114.27,192.168.237.124,US,device_88,success,0
user_22,2023-01-01 21:52:00,0.38,192.168.20.197,US,device_84,success,0
user_60,2023-01-01 13:00:00,33.1,192.168.123.146,FR,device_238,success,0
user_72,2023-01-03 05:16:00,35.49,192.168.212.194,RU,device_261,success,0
user_6,2023-01-01 03:09:00,4.75,192.168.189.50,US,device_89,success,0
user_80,2023-01-03 14:21:00,8.05,192.168.170.161,UK,device_250,success,0
user_17,2023-01-02 09:53:00,37.26,192.168.60.112,UK,device_236,success,0
user_21,2023-01-01 13:19:00,10.67,192.168.206.214,US,device_147,success,0
user_3,2023-01-03 18:12:00,16.35,192.168.70.38,RU,device_17,decline,0
user_81,2023-01-03 14:20:00,26.5,192.168.183.236,DE,device_94,success,0
user_97,2023-01-02 23:37:00,40.32,192.168.235.160,RU,device_262,success,0
user_97,2023-01-03 19:07:00,1.12,192.168.208.20,FR,device_81,success,0
user_50,2023-01-03 19:57:00,169.69,192.168.1.2,RU,device_67,decline,0
user_40,2023-01-02 02:24:00,2.07,192.168.147.177,UK,device_266,success,0
user_87,2023-01-02 10:37:00,51.48,192.168.60.201,UK,device_152,decline,0
user_64,2023-01-02 10:17:00,100.79,192.168.3.223,DE,device_26,success,0
user_96,2023-01-01 06:56:00,69.92,192.168.46.133,DE,device_223,success,0
user_46,2023-01-03 11:03:00,19.8,192.168.65.189,RU,device_174,success,0
user_60,2023-01-02 20:50:00,19.62,192.168.217.136,FR,device_63,success,0
user_78,2023-01-02 09:21:00,21.92,192.168.152.6,FR,device_75,success,0
user_77,2023-01-03 09:33:00,46.11,192.168.172.181,RU,device_157,success,0
user_18,2023-01-01 21:41:00,149.33,192.168.16.203,FR,device_12,success,0
user_98,2023-01-03 05:18:00,6.48,192.168.2.36,DE,device_128,success,0
user_7,2023-01-02 08:49:00,11.27,192.168.118.7,DE,device_58,decline,0
user_20,2023-01-02 01:40:00,66.81,192.168.247.107,US,device_1,success,0
user_39,2023-01-01 02:55:00,54.68,192.168.73.113,RU,device_73,success,0
user_4,2023-01-02 14:44:00,9.0,192.168.126.67,RU,device_226,success,0
user_18,2023-01-01 06:31:00,65.28,192.168.32.122,RU,device_168,success,0
user_26,2023-01-02 10:24:00,17.31,192.168.23.144,UK,device_226,success,0
user_92,2023-01-02 14:45:00,39.07,192.168.188.96,RU,device_49,success,0
user_19,2023-01-02 05:41:00,60.46,192.168.84.243,RU,device_16,success,0
user_38,2023-01-02 15:52:00,32.55,192.168.107.45,RU,device_78,success,0
user_67,2023-01-01 16:02:30,1.579408440901707,10.0.0.1,RU,bot_device,decline,1
user_79,2023-01-02 11:47:00,16.95,192.168.135.193,UK,device_195,success,0
user_14,2023-01-01 19:44:00,19.06,192.168.127.17,DE,device_155,success,0
user_94,2023-01-02 14:59:00,9.84,192.168.173.206,FR,device_296,success,0
user_64,2023-01-01 11:01:30,1.8729953300462854,10.0.0.1,RU,bot_device,decline,1
user_21,2023-01-02 15:47:00,106.42,192.168.143.173,UK,device_113,success,0
user_59,2023-01-03 04:02:20,1.6383089311468542,10.0.0.1,RU,bot_device,decline,1
user_10,2023-01-02 19:26:00,8.39,192.168.156.201,RU,device_288,success,0
user_28,2023-01-01 03:15:00,28.03,192.168.226.246,RU,device_184,success,0
user_95,2023-01-01 01:55:00,6.58,192.168.50.59,RU,device_256,success,0
user_99,2023-01-01 14:01:00,13.65,192.168.84.10,RU,device_263,success,0
user_16,2023-01-03 06:13:00,131.98,192.168.82.169,US,device_175,decline,0
user_69,2023-01-01 18:18:00,43.95,192.168.167.2,RU,device_192,success,0
user_92,2023-01-02 19:32:00,0.38,192.168.153.101,UK,device_271,success,0
user_67,2023-01-02 08:27:00,1.3,192.168.153.152,US,device_83,success,0
user_84,2023-01-01 00:21:00,26.73,192.168.183.224,US,device_105,success,0
user_1,2023-01-02 10:16:00,40.81,192.168.76.244,DE,device_295,success,0
user_1,2023-01-02 00:07:00,0.53,192.168.1.96,US,device_214,success,0
user_73,2023-01-02 22:15:00,63.51,192.168.237.54,US,device_125,success,0
user_61,2023-01-02 03:41:00,129.26,192.168.102.104,UK,device_47,success,0
user_74,2023-01-03 16:53:00,99.59,192.168.250.167,FR,device_240,success,0
user_1,2023-01-02 00:37:00,36.19,192.168.2.161,FR,device_140,success,0
user_23,2023-01-03 12:43:00,92.2,192.168.71.10,FR,device_25,success,0
user_15,2023-01-03 04:56:00,11.76,192.168.144.240,UK,device_272,decline,0
user_87,2023-01-03 01:43:00,29.08,192.168.214.107,FR,device_209,success,0
user_11,2023-01-01 13:47:00,97.72,192.168.148.59,RU,device_63,success,0
user_61,2023-01-01 16:15:00,72.48,192.168.210.10,UK,device_258,success,0
user_52,2023-01-01 03:28:00,69.65,192.168.164.170,US,device_236,success,0
user_67,2023-01-02 22:35:00,24.29,192.168.40.100,US,device_135,success,0
user_83,2023-01-02 08:04:00,7.29,192.168.158.44,RU,device_278,decline,0
user_14,2023-01-02 17:10:00,27.53,192.168.17.76,DE,device_49,success,0
user_88,2023-01-03 20:55:00,134.11,192.168.138.186,UK,device_287,success,0
user_74,2023-01-02 09:02:00,18.32,192.168.212.17,RU,device_230,success,0
user_2,2023-01-02 08:16:00,6.47,192.168.189.222,FR,device_189,success,0
user_29,2023-01-03 20:19:00,30.97,192.168.116.243,UK,device_151,success,0
user_24,2023-01-02 22:19:00,5.61,192.168.95.203,UK,device_56,success,0
user_51,2023-01-02 03:55:00,19.77,192.168.30.90,FR,device_239,success,0
user_42,2023-01-03 02:00:10,2.444362315981171,10.0.0.1,RU,bot_device,decline,1
user_13,2023-01-03 18:17:00,42.62,192.168.83.28,DE,device_61,success,0
user_33,2023-01-03 16:30:00,193.48,192.168.1.105,RU,device_298,success,0
user_16,2023-01-02 20:14:00,193.76,192.168.170.0,US,device_122,success,0
user_41,2023-01-03 19:12:00,18.86,192.168.128.116,UK,device_115,success,0
user_9,2023-01-03 10:16:00,11.86,192.168.234.180,UK,device_273,success,0
user_83,2023-01-02 06:23:00,2.4,192.168.94.71,US,device_156,success,0
user_72,2023-01-02 14:24:00,1.54,192.168.181.10,RU,device_73,success,0
user_13,2023-01-02 11:23:00,53.87,192.168.224.17,DE,device_225,success,0
user_49,2023-01-03 13:45:00,5.71,192.168.198.28,US,device_161,success,0
user_30,2023-01-02 09:03:00,38.73,192.168.117.22,RU,device_9,success,0
user_78,2023-01-03 18:00:00,45.582183123911975,8.8.8.0,RU,mobile_device,success,1
user_42,2023-01-03 02:00:50,3.819938553910323,10.0.0.1,RU,bot_device,decline,1
user_89,2023-01-02 09:48:00,34.84,192.168.85.81,US,device_237,success,0
user_61,2023-01-03 18:45:00,33.89,192.168.61.245,UK,device_216,success,0
user_55,2023-01-01 09:35:00,21.37,192.168.124.136,FR,device_144,success,0
user_88,2023-01-01 22:51:00,21.53,192.168.85.101,FR,device_265,success,0
user_25,2023-01-03 04:44:00,47.48,192.168.162.80,UK,device_97,decline,0
user_87,2023-01-02 16:28:00,109.95,192.168.92.7,UK,device_39,success,0
user_12,2023-01-01 09:03:00,17.7,192.168.115.8,RU,device_186,success,0
user_55,2023-01-01 20:10:00,17.83,192.168.202.104,UK,device_86,success,0
user_94,2023-01-03 09:40:00,14.93,192.168.251.182,US,device_127,success,0
user_25,2023-01-02 15:58:00,22.06,192.168.139.214,UK,device_216,success,0
user_64,2023-01-01 17:48:00,21.66,192.168.188.138,RU,device_102,decline,0
user_2,2023-01-01 23:03:00,8.78,192.168.229.203,UK,device_60,success,0
user_20,2023-01-02 07:21:00,0.69,192.168.95.248,DE,device_294,success,0
user_8,2023-01-01 20:14:00,24.6,192.168.146.254,US,device_271,decline,0
user_35,2023-01-03 08:08:00,129.89,192.168.150.0,DE,device_126,success,0
user_9,2023-01-01 13:34:00,31.91,192.168.116.105,FR,device_258,success,0
user_18,2023-01-03 02:38:00,30.9,192.168.92.223,RU,device_97,success,0
user_5,2023-01-03 20:07:00,62.91,192.168.15.77,RU,device_195,success,0
user_66,2023-01-01 11:55:00,84.95,192.168.167.75,DE,device_222,success,0
user_69,2023-01-02 11:05:00,47.02,192.168.222.112,RU,device_91,success,0
user_27,2023-01-03 09:11:00,64.62,192.168.7.220,RU,device_43,success,0
user_11,2023-01-03 13:31:00,14.42,192.168.252.221,RU,device_191,success,0
user_73,2023-01-01 23:57:00,6.93,192.168.55.146,FR,device_48,success,0
user_29,2023-01-02 14:14:00,13.97,192.168.126.146,US,device_155,success,0
user_55,2023-01-01 21:52:00,205.1,192.168.134.96,UK,device_51,success,0
user_22,2023-01-02 07:07:00,154.0,192.168.183.178,FR,device_39,success,0
user_85,2023-01-01 03:59:00,0.16,192.168.12.136,DE,device_24,success,0
user_31,2023-01-02 14:13:00,78.11,192.168.148.137,FR,device_290,success,0
user_14,2023-01-02 10:50:00,3.5,192.168.85.176,RU,device_240,success,0
user_64,2023-01-02 08:39:00,69.32,192.168.197.195,DE,device_267,success,0
user_77,2023-01-03 04:27:00,53.0,192.168.233.10,FR,device_101,success,0
user_11,2023-01-01 20:33:00,11.61,192.168.240.117,FR,device_239,success,0
user_77,2023-01-01 19:25:00,51.14,192.168.206.158,RU,device_203,success,0
user_64,2023-01-01 05:34:00,45.6,192.168.183.50,RU,device_141,success,0
user_59,2023-01-01 15:16:00,100.28,192.168.245.82,FR,device_93,success,0
user_19,2023-01-03 09:16:00,62.77,192.168.8.104,FR,device_182,success,0
user_69,2023-01-01 21:45:00,8.21,192.168.225.6,DE,device_89,success,0
user_28,2023-01-02 12:03:00,147.69,192.168.27.122,US,device_227,success,0
user_11,2023-01-03 20:14:00,55.77,192.168.248.252,US,device_270,decline,0
user_98,2023-01-02 00:18:00,17.17,192.168.12.156,DE,device_210,success,0
user_35,2023-01-03 19:51:00,134.1,192.168.12.11,FR,device_1,success,0
user_40,2023-01-02 05:13:00,68.51,192.168.50.23,RU,device_145,success,0
